id,project.id,project.name,treatment,treatment.2,block,site,region,burn.name,site.type,latitude,longitude.x,accuracy.m,elevation.x,accuracy.vertical.m,slope.x,aspect.x,moisture,spp.density,spp.basal.area,bs.prop,stand.age,stand.origin,burn.year,above.biomass.prefire,above.carbon.prefire,above.biomass.combusted,above.carbon.combusted,prefireSOL,mean.resid,burn.depth,propSOL,below.ground.carbon.prefire,below.ground.carbon.combusted,prop.below.C,shrub.bio,tussock.dens,moss.type,sample.date,PFI,Ruggedness,BD_30,BD_100,pH_30,pH_100,Sand_30,Sand_100,Silt_30,Silt_100,Clay_30,Clay_100,SOC_30,SOC_100,tavg_5_8,tmax_5_8,prec_5_8,bio1_MAT,bio2_MDR,bio5_tmax_warm,bio12_MAP,NV,GRSH,DEC,BS,WS,JP,OCON,Ecoregion_LEVEL1,Ecoregion_LEVEL2,Ecoregion_LEVEL3,Ecoregion_NAME_L1,Ecoregion_NAME_L2,Ecoregion_NAME_L3,Ecoregion_Label,Perm_Ice_NUM_CODE,Perm_Ice_COMBO,Perm_Ice_EXTENT,Perm_Ice_CONTENT,Perm_Ice_LANDFORM,longitude.y,burn_year,DOB_lst,Precipitation,Temperature,Relative.humidity,Wind.speed,DC.y,DMC.y,FFMC.y,ISI.y,BUI.y,FWI.y,DSR,Peat,Tree.cover,Distanceunburned,dNBR,TCB,elevation.y,slope.y,aspect.y,TWI,CNA_Tave_5_8,CNA_Tmax_5_8,CNA_Tmin_5_8,CNA_PPT_5_8,CNA_Rad_5_8,CNA_RH_5_8,CNA_CMD_5_8,CNA_MAT,CNA_MAP,CNA_MWMT,CNA_TD,CNA_DD5,CNA_DD18,CNA_NFFD,CNA_FFP,CNA_PAS,CNA_CMD,CNA_MAR,CNA_RH,CNA_SHM,moisture.new
sf.1158,NWT_BCKE.sf.121,NWT_BCKE,,,NA,SS50-7,,,,60.95362,-117.15384,NA,NA,NA,,NA,6,0.32,1.05735,0.375,159,fire,2015,204.513,102.2565,49.40713812,24.70356906,NA,135,NA,NA,NA,NA,NA,NA,NA,,7/16/2016,0.236275345,1.054908037,1.100833333,1.2675,6.266666667,6.725,46.16666667,47.5,34.5,32.7,19.33333333,19.8,20000,45200,13.07500005,18.82500029,34.5,-2.770833343,11.52500004,21,303,0.016666666,0.30833334,0.119116718,0.51321559,0.008640022,0,0.034027738,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-117.15384,2015,179.9218292,0.000328397,26.06859779,39.86169434,9.134314537,277.0246582,47.66678619,89.69992828,6.507240295,66.65903473,18.95021439,4.965305328,TRUE,31.33333333,260.1748224,NA,0.21,213.3333333,25.55105019,148.1910706,7.828075581,12.7,19.175,6.2,37.5,19.1,60,54.25,-2.7,309,16.4,39.8,1101,34,133,98,124,223,10.4,58,89.5,6
sf.1159,NWT_BCKE.sf.122,NWT_BCKE,,,NA,SS50-7,,,,60.95381,-117.1539,NA,NA,NA,,NA,6,0.16,0.608212,0,159,fire,2015,133.115,66.5575,32.57875373,16.28937686,NA,165,NA,NA,NA,NA,NA,NA,NA,,7/16/2016,0.236275345,1.054908037,1.100833333,1.2675,6.266666667,6.725,46.16666667,47.5,34.5,32.7,19.33333333,19.8,20000,45200,13.07500005,18.82500029,34.5,-2.770833343,11.52500004,21,303,0.016666666,0.30833334,0.119116718,0.51321559,0.008640022,0,0.034027738,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-117.1539,2015,179.9218292,0.000328397,26.06859779,39.86169434,9.134314537,277.0246582,47.66678619,89.69992828,6.507240295,66.65903473,18.95021439,4.965305328,TRUE,23.44444444,268.7818603,NA,0.21,209.8888889,39.65777969,142.6411896,7.625952467,12.7,19.175,6.2,37.5,19.1,60,54.25,-2.7,309,16.4,39.8,1102,34,133,98,124,223,10.4,58,89.7,6
sf.1160,NWT_BCKE.sf.123,NWT_BCKE,,,NA,SS50-7,,,,60.95349,-117.1529,NA,NA,NA,,NA,6,0.16,0.985203,0,159,fire,2015,231.691,115.8455,0,0,NA,130,NA,NA,NA,NA,NA,NA,NA,,7/16/2016,0.237804353,1.053898573,1.100833333,1.2675,6.266666667,6.725,46.16666667,47.5,34.5,32.7,19.33333333,19.8,20000,45200,13.07500005,18.82500029,34.5,-2.770833343,11.52500004,21,303,0.016666666,0.30833334,0.119116718,0.51321559,0.008640022,0,0.034027738,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-117.1529,2015,179.9218292,0.000328397,26.06859779,39.86169434,9.134314537,277.0246582,47.66678619,89.69992828,6.507240295,66.65903473,18.95021439,4.965305328,TRUE,45,250,NA,0.19,209.6666667,10.91132069,219.8922119,9.38689823,12.7,19.175,6.2,37.5,19.1,60,54.25,-2.7,309,16.4,39.8,1102,34,133,98,124,223,10.3,58,89.7,6
sf.1161,NWT_BCKE.sf.124,NWT_BCKE,,,NA,SS50-7,,,,60.95367,-117.15295,NA,NA,NA,,NA,6,0.16,1.05683,0,159,fire,2015,251.148,125.574,53.43527018,26.71763509,NA,145,NA,NA,NA,NA,NA,NA,NA,,7/16/2016,0.236275345,1.054908037,1.100833333,1.2675,6.266666667,6.725,46.16666667,47.5,34.5,32.7,19.33333333,19.8,20000,45200,13.07500005,18.82500029,34.5,-2.770833343,11.52500004,21,303,0.016666666,0.30833334,0.119116718,0.51321559,0.008640022,0,0.034027738,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-117.15295,2015,179.9218292,0.000328397,26.06859779,39.86169434,9.134314537,277.0246582,47.66678619,89.69992828,6.507240295,66.65903473,18.95021439,4.965305328,TRUE,42.11111111,250,NA,0.19,209.6666667,10.91132069,219.8922119,9.38689823,12.7,19.175,6.2,37.5,19.1,60,54.25,-2.7,309,16.4,39.8,1102,34,133,98,124,223,10.3,58,89.7,6
sf.1162,NWT_BCKE.sf.125,NWT_BCKE,,,NA,SS50-7,,,,60.95386,-117.15298,NA,NA,NA,,NA,6,0.16,5.14718,0,159,fire,2015,1548.61,774.305,300.8428167,150.4214084,NA,150,NA,NA,NA,NA,NA,NA,NA,,7/16/2016,0.236275345,1.054908037,1.100833333,1.2675,6.266666667,6.725,46.16666667,47.5,34.5,32.7,19.33333333,19.8,20000,45200,13.07500005,18.82500029,34.5,-2.770833343,11.52500004,21,303,0.016666666,0.30833334,0.119116718,0.51321559,0.008640022,0,0.034027738,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-117.15298,2015,179.9218292,0.000328397,26.06859779,39.86169434,9.134314537,277.0246582,47.66678619,89.69992828,6.507240295,66.65903473,18.95021439,4.965305328,TRUE,39.22222222,250,NA,0.19,208.8888889,22.64345741,268.268219,8.118536918,12.7,19.175,6.225,37.5,19.1,60,54.25,-2.7,309,16.4,39.8,1102,34,133,98,124,223,10.3,58,89.8,6
sf.1163,NWT_BCKE.sf.126,NWT_BCKE,,,NA,SS81-2,,,,60.74876,-114.79489,NA,NA,NA,,NA,5,0.45,4.65711,0.8,77,fire,2015,1046.97,523.485,192.4211817,96.21059084,148,140,8,0.054054054,60596.07971,2196.191837,0.036243134,NA,NA,,7/13/2016,0.281322181,1.064699888,1.0775,1.1997,6.075,6.4525,47.91666667,48.875,33.16666667,32.35,18.66666667,18.7,21100,54300,12.62500036,18.1500001,36,-2.983333273,11.00000001,20.70000076,327,0.015,0.461666679,0.025960377,0.066576765,0,0.430796175,1.61E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.79489,2015,223.4755707,0.167220324,24.43480873,33.64788055,17.62352562,370.5574341,35.76264572,89.72551727,10.01772594,57.62239075,23.92906761,7.503563404,TRUE,38.55555556,264.2943687,0.37,0.15,236.1111111,9.8247118,109.6188965,8.997684792,11.9,17.1,6.625,37.5,19.95,66.75,42.75,-2.8,327,15.7,38.3,1006,25,135,96,134,171,10.7,63,82.7,5
sf.1164,NWT_BCKE.sf.127,NWT_BCKE,,,NA,SS81-2,,,,60.74863,-114.79476,NA,NA,NA,,NA,5,0.73,5.07988,0.97260274,77,fire,2015,869.937,434.9685,220.3091728,110.1545864,169.3,163,6.3,0.03721205,70605.72537,1673.813871,0.023706489,NA,NA,,7/13/2016,0.281322181,1.064699888,1.0775,1.1997,6.075,6.4525,47.91666667,48.875,33.16666667,32.35,18.66666667,18.7,21100,54300,12.62500036,18.1500001,36,-2.983333273,11.00000001,20.70000076,327,0.015,0.461666679,0.025960377,0.066576765,0,0.430796175,1.61E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.79476,2015,223.4755707,0.167220324,24.43480873,33.64788055,17.62352562,370.5574341,35.76264572,89.72551727,10.01772594,57.62239075,23.92906761,7.503563404,TRUE,40.33333333,263.6554788,0.22,0.13,232.8888889,14.27086735,140.2388458,10.03463606,11.9,17.1,6.625,37.5,19.95,66.75,42.75,-2.8,327,15.7,38.3,1008,25,135,96,134,171,10.7,63,82.8,5
sf.1165,NWT_BCKE.sf.128,NWT_BCKE,,,NA,SS81-2,,,,60.74844,-114.79461,NA,NA,NA,,NA,5,0.5,2.66061,0.9,77,fire,2015,479.088,239.544,71.00833681,35.5041684,200.1,193,7.1,0.035482259,85383.68566,1917.510277,0.022457572,NA,NA,,7/13/2016,0.281322181,1.064699888,1.0775,1.1997,6.075,6.4525,47.91666667,48.875,33.16666667,32.35,18.66666667,18.7,21100,54300,12.62500036,18.1500001,36,-2.983333273,11.00000001,20.70000076,327,0.015,0.461666679,0.025960377,0.066576765,0,0.430796175,1.61E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.79461,2015,223.4755707,0.167220324,24.43480873,33.64788055,17.62352562,370.5574341,35.76264572,89.72551727,10.01772594,57.62239075,23.92906761,7.503563404,TRUE,46.44444444,266.3887894,0.22,0.13,232.8888889,14.27086735,140.2388458,10.03463606,11.9,17.1,6.625,37.5,19.95,66.75,42.75,-2.8,327,15.7,38.3,1008,25,135,96,134,171,10.7,63,82.8,5
sf.1166,NWT_BCKE.sf.129,NWT_BCKE,,,NA,SS81-2,,,,60.74829,-114.79545,NA,NA,NA,,NA,5,0.77,4.79432,0.974025974,77,fire,2015,792.303,396.1515,192.7744054,96.38720271,188.1,183,5.1,0.027113238,79586.06244,1316.32839,0.016539685,NA,NA,,7/13/2016,0.281322181,1.064699888,1.0775,1.1997,6.075,6.4525,47.91666667,48.875,33.16666667,32.35,18.66666667,18.7,21100,54300,12.62500036,18.1500001,36,-2.983333273,11.00000001,20.70000076,327,0.015,0.461666679,0.025960377,0.066576765,0,0.430796175,1.61E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.79545,2015,223.4755707,0.167220324,24.43480873,33.64788055,17.62352562,370.5574341,35.76264572,89.72551727,10.01772594,57.62239075,23.92906761,7.503563404,TRUE,42.77777778,314.0641951,0.52,0.21,235.3333333,16.95345879,176.9452667,8.565718354,11.9,17.1,6.625,37.5,19.95,66.75,42.75,-2.8,327,15.7,38.3,1006,25,135,96,134,171,10.7,63,82.7,5
sf.1051,NWT_BCKE.sf.13,NWT_BCKE,,,NA,08-Jan,,,,60.56499,-114.42647,NA,NA,NA,,NA,6,0,0,NA,45,fire,2008,0,0,0,0,NA,103,NA,NA,NA,NA,NA,NA,NA,,7/14/2016,0.291571528,0,1.018833333,1.2045,6.241666667,6.7175,41.75,43.375,35.83333333,33.8,22.33333333,22.8,18100,44500,12.72500002,17.9000001,36.75,-2.787499989,10.34166667,20.29999924,332,0,0.021666667,0.116272317,0.520397646,0.32815729,0,0.013493799,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.42647,2008,207.8988037,0.001367215,23.22396278,35.50812531,7.195793629,287.8565674,53.30359268,91.23272705,7.346912384,72.87210846,21.68839455,6.305091858,TRUE,56.11111111,2055.750728,0.52,NA,258,22.24260139,233.4031982,9.283497584,11.9,17.275,6.5,38,19.55,65.75,43.75,-2.8,332,15.8,38.4,1005,25,135,95,137,175,10.6,63,82.2,6
sf.1167,NWT_BCKE.sf.130,NWT_BCKE,,,NA,SS81-2,,,,60.74811,-114.2953,NA,NA,NA,,NA,5,0.72,7.7791,0.986111111,77,fire,2015,1535.28,767.64,331.9405887,165.9702943,213.6,206,7.6,0.035580524,91963.09462,2071.772252,0.022528301,NA,NA,,7/13/2016,0.297639251,0.058625292,1.080416667,1.240175,6.15,6.63,51.66666667,53,29,26.5,19.33333333,20.35,26400,71400,12.79999995,17.57499981,34.75,-3.037499925,9.541666547,20,321,0,0.14,0.009892538,0.721005995,0.098093372,0,0.031008268,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.2953,2015,180.4984436,0.003636549,26.90804482,28.34148788,5.177016258,268.4219971,46.01812744,92.27508545,7.692438126,64.42414856,21.01133728,5.96090126,TRUE,35.88888889,250,-0.26,0.18,209.6666667,12.68065357,239.9586182,10.13985432,11.875,17.275,6.525,35.5,19.85,66,46,-2.8,317,15.8,38.6,1009,26,135,97,133,184,10.7,63,87.2,5
sf.1168,NWT_BCKE.sf.131,NWT_BCKE,,,NA,SS81-7,,,,60.78909,-114.64964,NA,NA,NA,,NA,5,0.22,2.77317,0.818181818,NA,fire,2015,610.216,305.108,110.6930138,55.34650691,204.2,196,8.2,0.040156709,87375.63231,2258.724736,0.02585074,NA,NA,,7/12/2016,0.319753259,0.983234465,1.125333333,1.27955,5.925,6.3725,52.91666667,54.575,31.41666667,30.075,15.33333333,15.6,18400,41100,12.24999988,17.52500033,35.75,-3.124999996,10.50000007,20.10000038,326,0.336666679,0.27333334,0.01804002,0.138969656,0,0.232990311,2.05E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.64964,2015,225.5440521,0.256253988,21.17748451,52.18845367,11.81500053,355.3512878,31.22863007,87.63362122,5.537920475,51.20695877,14.55177116,3.111214876,TRUE,32,250,0.13,0.31,230.4444444,4.468116283,241.0535736,9.719349587,11.85,17.05,6.625,37,20.125,66.75,43,-2.9,327,15.8,38.6,1001,25,135,97,137,172,10.8,63,84,5
sf.1169,NWT_BCKE.sf.132,NWT_BCKE,,,NA,SS81-7,,,,60.78897,-114.64933,NA,NA,NA,,NA,5,0.14,4.31585,1,NA,fire,2015,1172.44,586.22,154.4267385,77.21336924,196.4,190,6.4,0.032586558,83590.86599,1704.054923,0.020385659,NA,NA,,7/12/2016,0.319753259,0.983234465,1.125333333,1.27955,5.925,6.3725,52.91666667,54.575,31.41666667,30.075,15.33333333,15.6,18400,41100,12.24999988,17.52500033,35.75,-3.124999996,10.50000007,20.10000038,326,0.336666679,0.27333334,0.01804002,0.138969656,0,0.232990311,2.05E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.64933,2015,225.5440521,0.256253988,21.17748451,52.18845367,11.81500053,355.3512878,31.22863007,87.63362122,5.537920475,51.20695877,14.55177116,3.111214876,TRUE,20.88888889,250,0.35,0.22,229.7777778,8.857753754,107.9862976,9.759929341,11.85,17.05,6.65,37,20.125,66.75,43,-2.9,327,15.8,38.6,1001,25,135,97,137,172,10.8,63,84,5
sf.1170,NWT_BCKE.sf.133,NWT_BCKE,,,NA,SS81-7,,,,60.78886,-114.64912,NA,NA,NA,,NA,5,0.2,4.79111,0.95,NA,fire,2015,1230.48,615.24,191.3066927,95.65334636,204.8,195,9.8,0.047851563,87667.59922,2766.183623,0.03155309,NA,NA,,7/12/2016,0.319753259,0.983234465,1.125333333,1.27955,5.925,6.3725,52.91666667,54.575,31.41666667,30.075,15.33333333,15.6,18400,41100,12.24999988,17.52500033,35.75,-3.124999996,10.50000007,20.10000038,326,0.336666679,0.27333334,0.01804002,0.138969656,0,0.232990311,2.05E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.64912,2015,225.5440521,0.256253988,21.17748451,52.18845367,11.81500053,355.3512878,31.22863007,87.63362122,5.537920475,51.20695877,14.55177116,3.111214876,TRUE,20.44444444,250,0.35,0.22,229.6666667,7.904279709,174.8713226,10.31729017,11.85,17.05,6.65,37,20.125,66.75,43,-2.9,327,15.8,38.6,1002,25,135,97,137,172,10.8,63,84,5
sf.1171,NWT_BCKE.sf.134,NWT_BCKE,,,NA,SS81-7,,,,60.7887,-114.65012,NA,NA,NA,,NA,5,0.38,11.1028,1,NA,fire,2015,3855.63,1927.815,585.9291017,292.9645508,182.7,176,6.7,0.03667214,76993.43329,1795.163496,0.0233158,NA,NA,,7/12/2016,0.319753259,0.983234465,1.11525,1.272075,5.858333333,6.3175,50.66666667,52.5,33.91666667,31.875,15.41666667,15.475,20000,49900,12.24999988,17.52500033,35.75,-3.108333266,10.53333353,20.10000038,327,0.336666679,0.27333334,0.01804002,0.138969656,0,0.232990311,2.05E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.65012,2015,225.5440521,0.256253988,21.17748451,52.18845367,11.81500053,355.3512878,31.22863007,87.63362122,5.537920475,51.20695877,14.55177116,3.111214876,TRUE,29,250,0.6,0.2,231,11.98505402,336.4176941,8.927589495,11.85,17.05,6.625,37,20.125,66.75,43,-2.9,327,15.8,38.6,1001,25,135,97,137,172,10.8,63,84,5
sf.1172,NWT_BCKE.sf.135,NWT_BCKE,,,NA,SS81-7,,,,60.78862,-114.67984,NA,NA,NA,,NA,5,0.26,5.23591,1,NA,fire,2015,1196.25,598.125,202.152193,101.0760965,200.9,194,6.9,0.034345446,85771.92277,1856.215411,0.021641294,NA,NA,,7/12/2016,0.315971375,1.070792913,1.151416667,1.299475,6,6.485,44.83333333,45.85,35.75,34.525,19.41666667,19.625,23500,57500,12.20000017,17.57499981,35.25,-3.116666619,10.73333316,20.10000038,324,0.011666666,0.17333334,0.049764121,0.397462451,0.008001249,0.354345127,0.005427622,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.67984,2015,225.4675751,0.256253988,21.17748451,52.18845367,11.81500053,355.3512878,31.22863007,87.63362122,5.537920475,51.20695877,14.55177116,3.111214876,TRUE,45.66666667,250,-0.02,0.23,230.1111111,13.08043671,337.1304932,10.50734312,11.825,17.05,6.675,37.25,20.125,66.75,42.5,-2.9,327,15.7,38.5,1002,25,135,97,136,170,10.8,63,83.7,5
sf.1173,NWT_BCKE.sf.136,NWT_BCKE,,,NA,SS81-7,,,,60.78853,-114.64953,NA,NA,NA,,NA,5,0.53,6.01931,1,NA,fire,2015,1181.31,590.655,218.2369897,109.1184948,178.4,172,6.4,0.035874439,74936.41326,1704.054923,0.022740012,NA,NA,,7/12/2016,0.319753259,0.983234465,1.125333333,1.27955,5.9,6.33,50.58333333,52.125,31.91666667,30.225,17.66666667,17.7,19800,46700,12.24999988,17.52500033,35.75,-3.124999996,10.50000007,20.10000038,326,0.336666679,0.27333334,0.01804002,0.138969656,0,0.232990311,2.05E-07,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.64953,2015,225.5440521,0.256253988,21.17748451,52.18845367,11.81500053,355.3512878,31.22863007,87.63362122,5.537920475,51.20695877,14.55177116,3.111214876,TRUE,25,250,0.6,0.2,231.2222222,12.37770844,147.9021301,9.066210747,11.85,17.05,6.625,37,20.125,66.75,43,-2.9,327,15.8,38.6,1001,25,135,97,137,172,10.8,63,83.9,5
sf.1174,NWT_BCKE.sf.137,NWT_BCKE,,,NA,SS82-1,,,,61.1538,-119.09325,NA,NA,NA,,NA,6,0.28,1.06777,0.571428571,NA,fire,2014,204.228,102.114,33.2158043,16.60790215,45.45,38,7.45,0.163916392,15829.71107,2025.343264,0.127945687,NA,NA,,6/13/2015,0.180012673,0.940038145,1.066166667,1.22635,6.408333333,6.7075,48.5,50.1,35.41666667,32.075,16.08333333,17.275,20600,45400,13.5999999,19.37500024,41.5,-2.391666636,11.51666682,21.89999962,330,0.016666666,0.23,0.298681399,0.319769293,0.068794553,0.033950419,0.032137845,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-119.09232,2014,254.5316772,3.66E-05,13.91527748,40.04013062,8.890328407,NA,NA,NA,NA,NA,NA,NA,TRUE,29.22222222,250,0.11,0.28,213.1111111,13.5297575,157.3813171,10.12401732,13.375,19.925,6.775,40.5,19.15,59.5,54,-2.4,321,16.9,40.6,1180,43,137,102,125,225,10.3,59,88.2,6
sf.1175,NWT_BCKE.sf.138,NWT_BCKE,,,NA,SS82-1,,,,61.15382,-119.09278,NA,NA,NA,,NA,6,0.36,2.22678,0.444444444,NA,fire,2014,559.308,279.654,49.22731786,24.61365893,54.53,40,14.53,0.26645883,19472.04294,4328.65488,0.222301013,NA,NA,,6/13/2015,0.180012673,0.940038145,1.066166667,1.22635,6.408333333,6.7075,48.5,50.1,35.41666667,32.075,16.08333333,17.275,20600,45400,13.5999999,19.37500024,41.5,-2.391666636,11.51666682,21.89999962,330,0.016666666,0.23,0.298681399,0.319769293,0.068794553,0.033950419,0.032137845,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-119.09278,2014,254.5316772,3.66E-05,13.91527748,40.04013062,8.890328407,NA,NA,NA,NA,NA,NA,NA,TRUE,31.88888889,250,0.11,0.28,213.5555556,16.68686676,82.1591568,10.22876876,13.375,19.95,6.775,40.5,19.15,59.5,54,-2.4,321,16.9,40.6,1180,43,137,102,125,225,10.3,59,88.2,6
sf.1176,NWT_BCKE.sf.139,NWT_BCKE,,,NA,SS82-1,,,,61.1538,-119.09232,NA,NA,NA,,NA,6,0.08,2.19302,0.5,NA,fire,2014,531.883,265.9415,0,0,NA,40,NA,NA,NA,NA,NA,NA,NA,,6/13/2015,0.180012673,0.940038145,1.066166667,1.22635,6.408333333,6.7075,48.5,50.1,35.41666667,32.075,16.08333333,17.275,20600,45400,13.5999999,19.37500024,41.5,-2.391666636,11.51666682,21.89999962,330,0.016666666,0.23,0.298681399,0.319769293,0.068794553,0.033950419,0.032137845,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-119.09232,2014,254.5316772,3.66E-05,13.91527748,40.04013062,8.890328407,NA,NA,NA,NA,NA,NA,NA,TRUE,29.22222222,250,0.11,0.28,213.1111111,13.5297575,157.3813171,10.12401732,13.375,19.925,6.775,40.5,19.15,59.5,54,-2.4,321,16.9,40.6,1180,43,137,102,125,225,10.3,59,88.2,6
sf.1052,NWT_BCKE.sf.14,NWT_BCKE,,,NA,08-Jan,,,,60.5645,-114.42644,NA,NA,NA,,NA,6,1,314.159,0,45,fire,2008,132735,66367.5,0,0,NA,130,NA,NA,NA,NA,NA,NA,NA,,7/14/2016,0.291571528,0,1.018833333,1.2045,6.241666667,6.7175,41.75,43.375,35.83333333,33.8,22.33333333,22.8,18100,44500,12.72500002,17.9000001,36.75,-2.787499989,10.34166667,20.29999924,332,0,0.021666667,0.116272317,0.520397646,0.32815729,0,0.013493799,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-114.42644,2008,207.8988037,0.001367215,23.22396278,35.50812531,7.195793629,287.8565674,53.30359268,91.23272705,7.346912384,72.87210846,21.68839455,6.305091858,TRUE,63,2001.188306,0.52,NA,261.6666667,30.65793419,251.0720978,7.83617939,11.9,17.25,6.5,38,19.525,65.75,43.75,-2.8,333,15.8,38.4,1005,25,135,95,137,175,10.6,63,82,6
sf.1177,NWT_BCKE.sf.140,NWT_BCKE,,,NA,SS82-1,,,,61.15434,-119.09247,NA,NA,NA,,NA,6,0.04,0.180956,0,NA,fire,2014,40.6448,20.3224,0,0,NA,40,NA,NA,NA,NA,NA,NA,NA,,6/13/2015,0.180012673,0.940038145,1.066166667,1.22635,6.408333333,6.7075,48.5,50.1,35.41666667,32.075,16.08333333,17.275,20600,45400,13.5999999,19.37500024,41.5,-2.391666636,11.51666682,21.89999962,330,0.016666666,0.23,0.298681399,0.319769293,0.068794553,0.033950419,0.032137845,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-119.09336,2014,254.5316772,3.66E-05,13.91527748,40.04013062,8.890328407,NA,NA,NA,NA,NA,NA,NA,TRUE,26.33333333,250,0.14,0.26,212.3333333,3.995570421,43.15545654,11.34412537,13.375,19.95,6.775,40.5,19.15,59.5,54,-2.4,321,16.9,40.6,1181,43,137,102,125,225,10.3,59,88.3,6
sf.1178,NWT_BCKE.sf.141,NWT_BCKE,,,NA,SS82-1,,,,61.15435,-119.09291,NA,NA,NA,,NA,6,0.16,0.527473,0,NA,fire,2014,118.003,59.0015,26.39222233,13.19611117,NA,40,NA,NA,NA,NA,NA,NA,NA,,6/13/2015,0.180012673,0.940038145,1.066166667,1.22635,6.408333333,6.7075,48.5,50.1,35.41666667,32.075,16.08333333,17.275,20600,45400,13.5999999,19.37500024,41.5,-2.391666636,11.51666682,21.89999962,330,0.016666666,0.23,0.298681399,0.319769293,0.068794553,0.033950419,0.032137845,3,3.3,3.3.2,Taiga,Taiga Plains,Hay and Slave River Lowlands,3.3.2: Hay and Slave River Lowlands,11,Slf,S,l,f,-119.09291,2014,254.5316772,3.66E-05,13.91527748,40.04013062,8.890328407,NA,NA,NA,NA,NA,NA,NA,TRUE,25.22222222,250,0.14,0.26,211.8888889,4.299389362,31.96460915,11.61188536,13.375,19.95,6.775,40.5,19.15,59.5,54,-2.4,321,16.9,40.6,1181,43,137,102,125,225,10.3,59,88.3,6
